"SYMBOL","logFC","AveExpr","t","P.value","adj.P.value","B","contrast","ensembleID"
"HYDIN",-1.13825841108354,-1.2690689088651,-2.22447774273722,0.0462732628173955,0.131179310165082,-3.87381606249341,"HLC-control","ENSG00000283022"
"ATAD1",-0.527886261926696,4.11965850558754,-2.75149766632508,0.0176910687467366,0.0717426552790557,-3.79168330390055,"HLC-control","ENSG00000283024"
"TCF20",-0.916072139815825,2.24285298703567,-4.22833519705052,0.00119656492237087,0.0172359462019882,-0.807247283661893,"HLC-control","ENSG00000283026"
"ZNF445",0.0742447265486001,3.80235297532454,0.388135326326688,0.704779448134698,0.800012976419216,-6.76615727358166,"HLC-control","ENSG00000283034"
"GTF2IP12",0.194808924640929,2.32435067565185,0.516682357320769,0.614857949179273,0.733899188979835,-6.36340658043044,"HLC-control","ENSG00000283050"
"KLLN",-0.0274204791673956,0.420844135139352,-0.0554261940636647,0.956719918904045,0.974506708117134,-6.19157868922535,"HLC-control","ENSG00000283059"
"ID3",1.38787940454407,3.70443804626776,1.78301851583799,0.100123781509243,0.215233671852467,-5.26278795921732,"HLC-control","ENSG00000283060"
"IBTK",-0.550603849122564,4.72345979129412,-2.72050170014052,0.0187320692454424,0.0740679611904918,-3.92125643043446,"HLC-control","ENSG00000283068"
"PRSS30P",-0.750385507560813,-2.0583193086025,-0.350529954941061,0.732076206170167,0.818771515161825,-5.71779669591147,"HLC-control","ENSG00000283070"
"TPBG",0.215369280571896,5.5062385867642,0.647179378338094,0.529819592420311,0.665170928221862,-6.83794471835956,"HLC-control","ENSG00000283085"
"CPEB2",-0.162709610121881,3.75073990544987,-0.473002043787467,0.644781479190196,0.75563132963983,-6.75313285612746,"HLC-control","ENSG00000283087"
"ZNF320",-5.29635749860161,-1.09633390498771,-2.60128037730438,0.0233283769577632,0.0852189627026834,-3.2204652704841,"HLC-control","ENSG00000283088"
"PTEN",-0.879032769686114,5.88302344746987,-3.95266089235603,0.00195414795144925,0.0217977720310907,-1.70236429440942,"HLC-control","ENSG00000283094"
"SIRT2",0.200594527984331,4.15132348232734,1.00894167827878,0.33310596225342,0.487443911146121,-6.41211319264593,"HLC-control","ENSG00000283100"
"SARS2",-0.284445648085674,2.98857790033099,-1.11591225111567,0.286517242988645,0.438973375036089,-6.08628580568331,"HLC-control","ENSG00000283104"
"HYMAI",2.92568728077044,-1.6772302822693,4.39677432946832,0.000890545865631599,0.0147788884176115,-0.459207820783042,"HLC-control","ENSG00000283122"
"SLC22A17",-3.25839132943214,-2.34825451771333,-1.33232678993588,0.207739382351464,0.352705243212176,-4.92639039571285,"HLC-control","ENSG00000283151"
"FRG1",-0.122798242141921,2.06037430267818,-0.595916042664258,0.562410264460856,0.692043521090771,-6.30913815019917,"HLC-control","ENSG00000283153"
"GAS8",-3.36902710642714,-2.65208882652775,-1.7889343772324,0.0991245884704669,0.214067107361419,-4.3730094464729,"HLC-control","ENSG00000283182"
"TTN",-1.15752853931879,1.86580731722772,-1.2701906194934,0.228324129348572,0.376505281231619,-5.59639162976449,"HLC-control","ENSG00000283186"
"NICN1",1.28803906523307,4.58603655058517,3.19242444316864,0.00782835636730384,0.0448325164541329,-3.00470045960257,"HLC-control","ENSG00000283189"
"LOC645166",1.06577275348713,4.83118885898923,3.50823091935868,0.0043771259751624,0.0325058049360928,-2.47436969989988,"HLC-control","ENSG00000283196"
"ANKRD44",-0.788372497328089,0.172262614546037,-1.18920583158743,0.257578929771616,0.40729096525937,-5.39461675043092,"HLC-control","ENSG00000283224"
"CACNB4",-2.07629033850518,0.565429334630533,-1.41611603229346,0.182416224383652,0.323426103603419,-5.25541289028833,"HLC-control","ENSG00000283228"
"CFAP44",2.80842727739202,-0.911062188030969,1.85528076424528,0.0885196620788507,0.198735011043115,-4.31185092521934,"HLC-control","ENSG00000283241"
"SHANK3",0.437419143965909,0.0448859978598884,0.674164113617652,0.513108309643967,0.650432505424383,-5.95188840016023,"HLC-control","ENSG00000283243"
"SCHIP1",-0.579925176763139,2.79625214900734,-1.08209183419957,0.300681646177779,0.454199504884483,-6.04631209401144,"HLC-control","ENSG00000283245"
"BFSP1",-3.72408784474464,-0.771906495871803,-2.71837632391826,0.0188056232828604,0.0742615745260723,-3.0285760544469,"HLC-control","ENSG00000283253"
"PTGR1",-4.68002781064536,-1.33059062291912,-2.74425220706718,0.0179291743137718,0.0723895525109575,-2.9972074006614,"HLC-control","ENSG00000283263"
"FBXO31",-1.20094640487482,0.215423273375818,-1.28106275161546,0.224607885563749,0.372466178646366,-5.26035335450076,"HLC-control","ENSG00000283277"
"RN7SK",1.60507618862405,2.10645635809916,4.48207998251471,0.000767836401192373,0.0136805686239159,-0.347445503013653,"HLC-control","ENSG00000283293"
"GSN",-1.36697814120052,2.9580101509074,-0.936738758091597,0.367540915370251,0.520249586196246,-6.05856931286874,"HLC-control","ENSG00000283299"
"GUSBP1",1.21921557980951,-1.26908706658004,1.90245896047584,0.0816177477571872,0.187921005215758,-4.2888201352009,"HLC-control","ENSG00000283352"
"LOC100289279",-0.803563229626463,-0.706053409730842,-0.515554149641769,0.615622109840666,0.734551250968384,-5.75866895455396,"HLC-control","ENSG00000283378"
"EEF1B2",0.191925544695825,6.88257105708475,0.838485754540031,0.418305247151907,0.569912153366119,-6.62565115222074,"HLC-control","ENSG00000283391"
"GOLGA3",-3.85561148112004,-2.99834126751232,-3.33862969389596,0.00597754526128021,0.0388105144463334,-2.06147666798448,"HLC-control","ENSG00000283396"
"GSN",-4.06133862672039,6.08046245751778,-2.20855029890495,0.0476127992664162,0.133601348089293,-4.63299352397245,"HLC-control","ENSG00000283430"
"NDUFS1",-0.505971105216267,4.84460250696378,-2.7354927415188,0.0182212607988986,0.0728990775428081,-3.91318127744318,"HLC-control","ENSG00000283447"
"GPR1",0.0196777674414017,4.0721919599375,0.0446001412910555,0.965166735404384,0.979243000052512,-6.9311643620205,"HLC-control","ENSG00000283448"
"RAD54B",-0.433272195496792,1.17370185218938,-0.896911565297228,0.387576009847457,0.540988620696249,-5.89687459420657,"HLC-control","ENSG00000283460"
"ITCH",-9.10148061850336,-0.0037575209592489,-3.66003218034745,0.00331704181581071,0.0282786647663059,-1.55104155963468,"HLC-control","ENSG00000283472"
"ASPH",-9.30749451080873,0.274873336520522,-2.93792820346598,0.0125344981886001,0.0583582567292966,-2.70922513533755,"HLC-control","ENSG00000283485"
"AGL",-4.66573836683945,-2.41570807049015,-1.99715182116954,0.0692312918501709,0.169201885335824,-4.1024043901188,"HLC-control","ENSG00000283495"
"INO80D",-0.136704009438835,3.01609617338517,-0.583226581971365,0.57064402952747,0.698315212197783,-6.51626305187377,"HLC-control","ENSG00000283510"
"ZNF544",-0.968009390746869,1.11153317202215,-2.10522855336166,0.0572342573389652,0.149494038235517,-4.3137420348222,"HLC-control","ENSG00000283515"
"SUPT3H",3.89893830834057,-1.12566578351767,4.42366259823854,0.000849803469111813,0.0143627846628735,-0.41978288642464,"HLC-control","ENSG00000283553"
"GOLGA8N",1.35975430900938,1.25609787309486,1.77383716059172,0.101692475095381,0.217436037240851,-4.78048820826253,"HLC-control","ENSG00000283589"
"NDOR1",-2.93265944398583,-0.77096387318611,-1.85577257706347,0.0884450491786268,0.198666366534658,-4.43100796478209,"HLC-control","ENSG00000283590"
"ZNF577",1.78895440577848,1.11215056534589,3.29627167445459,0.00646285693228771,0.0402838915503262,-2.27141577045954,"HLC-control","ENSG00000283617"
"ZNF48",-1.96969455111685,0.226104156056103,-4.17540241871188,0.00131386897134362,0.0179202380599101,-0.735777069923638,"HLC-control","ENSG00000283620"
"ATG5",-0.955583568947598,1.79665123982444,-1.72871357672379,0.109727258530319,0.22789282549353,-5.00127080650455,"HLC-control","ENSG00000283623"
"FRG1",-0.122798242141921,2.06037430267818,-0.595916042664258,0.562410264460856,0.692043521090771,-6.30913815019917,"HLC-control","ENSG00000283630"
"ZDBF2",-0.399235746419763,2.27224420623309,-1.18816571899792,0.257973012661565,0.407665901663642,-5.77340849592598,"HLC-control","ENSG00000283649"
"LOC729732",1.1239217721848,0.660534641895789,2.9026988970542,0.0133786149551596,0.0607987625681689,-2.93243436634067,"HLC-control","ENSG00000283674"
"TCF20",-0.916072139815825,2.24285298703567,-4.22833519705052,0.00119656492237087,0.0172359462019882,-0.807247283661893,"HLC-control","ENSG00000283681"
"TSPAN6",0.242461680932981,5.37058920533966,1.12241197724802,0.283854268179577,0.731588933734187,-5.1393656728239,"HLC-HAEC","ENSG00000000003"
"DPM1",0.174491776298422,4.83072764476548,0.956535114912926,0.357857913855256,0.776130810244462,-5.25569082806482,"HLC-HAEC","ENSG00000000419"
"SCYL3",0.0725373709438415,4.23998797247594,0.270806003274682,0.791186650476324,0.947245718337988,-5.58583526401219,"HLC-HAEC","ENSG00000000457"
"C1orf112",0.794965249336015,3.07833188854868,1.58441936285097,0.139334970662154,0.652642332635514,-4.41935929915297,"HLC-HAEC","ENSG00000000460"
"FUCA2",0.111469190648231,5.93912342267278,0.412440701031988,0.687359869988933,0.916813220408931,-5.64126195703377,"HLC-HAEC","ENSG00000001036"
"GCLC",0.417797758756435,4.16931436969234,1.83422516365436,0.0917681681324669,0.629259383832392,-4.23715018402332,"HLC-HAEC","ENSG00000001084"
"NFYA",-0.325831945767986,5.13216875963725,-1.79192964334442,0.0986221186512153,0.630289368660646,-4.34725143142432,"HLC-HAEC","ENSG00000001167"
"STPG1",-0.106352085943487,3.78524745333585,-0.377902757121061,0.712166504717564,0.925965009846792,-5.48122017228114,"HLC-HAEC","ENSG00000001460"
"NIPAL3",-0.452639821579087,6.7718182559474,-1.24886268930183,0.235757861510003,0.700814111971939,-4.98463262352514,"HLC-HAEC","ENSG00000001461"
"LAS1L",-0.0721048810740355,4.53849959634899,-0.318702900671868,0.755483827907337,0.936457332130144,-5.60309327187548,"HLC-HAEC","ENSG00000001497"
"SEMA3F",-0.144095899934745,4.73668793420526,-0.572747789383615,0.577492008205257,0.87650316196187,-5.49695836616479,"HLC-HAEC","ENSG00000001617"
"CFTR",-2.97710040466583,-0.213863436461792,-2.44161256369704,0.0312448352776728,0.579767478965799,-3.49049791674789,"HLC-HAEC","ENSG00000001626"
"ANKIB1",-0.454946346786076,6.24785996343763,-1.89128026174224,0.0832071537892854,0.623016524977128,-4.22104852767438,"HLC-HAEC","ENSG00000001629"
"CYP51A1",0.784535050745391,5.13422838441975,2.04653510542253,0.0634849425952534,0.597986702572326,-3.98112514903417,"HLC-HAEC","ENSG00000001630"
"KRIT1",-0.0977108997889093,4.84907577217224,-0.513545692401881,0.616983649832304,0.891217669200667,-5.56006730172681,"HLC-HAEC","ENSG00000001631"
"RAD52",-0.228953793067705,3.5223639298469,-0.905647483856452,0.38311799127195,0.789178080041825,-5.19107932258568,"HLC-HAEC","ENSG00000002016"
"BAD",-0.0248509336598852,4.90121695950654,-0.158124545635229,0.877013916474676,0.971875114523175,-5.68371120756574,"HLC-HAEC","ENSG00000002330"
"LAP3",-0.751971752511558,4.70665502991679,-1.70937683353087,0.113340597556706,0.638806726196984,-4.41559855502068,"HLC-HAEC","ENSG00000002549"
"CD99",0.0630390278953037,8.28906371523574,0.241982101366988,0.812919590593851,0.954230483298117,-5.53372530938955,"HLC-HAEC","ENSG00000002586"
"HS3ST1",0.250910423022116,0.614048720778259,0.320797960515361,0.753934854974333,0.936318953213107,-4.96226792376688,"HLC-HAEC","ENSG00000002587"
"MAD1L1",0.589033048086415,4.2287167620487,1.98121866522044,0.0711859187797067,0.608567049734135,-4.03751765759612,"HLC-HAEC","ENSG00000002822"
"LASP1",-0.135163028818516,8.58173746333957,-0.605814144483866,0.556032999409888,0.865571877092036,-5.39163591563574,"HLC-HAEC","ENSG00000002834"
"SNX11",-0.0383429667715438,3.70227865333023,-0.136512760448634,0.893701410751095,0.975951926546011,-5.50084252233255,"HLC-HAEC","ENSG00000002919"
"M6PR",-0.388625369261501,6.44603545765119,-1.58809742928215,0.138501038623458,0.652642332635514,-4.6083691612611,"HLC-HAEC","ENSG00000003056"
"CYP26B1",0.077867584901063,7.4186469354536,0.127387882911053,0.900763668705801,0.977797524336538,-5.60300024494717,"HLC-HAEC","ENSG00000003137"
"ICA1",0.208858869157256,3.57242054250366,0.569892839150185,0.579365302164265,0.877488915421601,-5.30498405016121,"HLC-HAEC","ENSG00000003147"
"DBNDD1",3.79326929406565,-0.746162753624802,1.85396139553336,0.0887201063605831,0.624672579245828,-4.25325658842682,"HLC-HAEC","ENSG00000003249"
"ALS2",-0.092155868819753,4.80045067636819,-0.591734082350615,0.565116624876086,0.870437122214496,-5.50217774759318,"HLC-HAEC","ENSG00000003393"
"CASP10",0.362420058955194,1.21209363103065,0.591206696386875,0.565458425358953,0.870719529220757,-5.04989461335215,"HLC-HAEC","ENSG00000003400"
"CFLAR",-0.292752725030748,6.84315992048268,-1.94262455538185,0.0761338218614515,0.613757550991722,-4.11649567466874,"HLC-HAEC","ENSG00000003402"
"TFPI",0.351673730766935,6.34163237970833,0.81399214428793,0.43165879653184,0.815768076422487,-5.38187495234094,"HLC-HAEC","ENSG00000003436"
"NDUFAF7",0.0816290632489456,3.5092485297148,0.289109794990869,0.777479148057538,0.942406346623149,-5.45191611224141,"HLC-HAEC","ENSG00000003509"
"RBM5",-0.170293657168314,7.07334908938249,-0.545183649488842,0.595711839735865,0.883756435510661,-5.50133031379769,"HLC-HAEC","ENSG00000003756"
"MTMR7",0.696986645379222,0.260856736353266,1.95242303321807,0.0748484426535006,0.611762411280398,-4.04888082368739,"HLC-HAEC","ENSG00000003987"
"SLC7A2",0.674433031260148,2.35471313237281,0.727309165112933,0.481120792571648,0.835757412610898,-5.08170674111025,"HLC-HAEC","ENSG00000003989"
"ARF5",0.14775314439405,6.89765402680644,0.865273808840397,0.404018866009415,0.800518718939662,-5.31630109955522,"HLC-HAEC","ENSG00000004059"
"SARM1",0.0167099827112565,2.38016511494514,0.0339279698734064,0.973497822164986,0.994494333472989,-5.41901231856915,"HLC-HAEC","ENSG00000004139"
"POLDIP2",0.042084592699335,5.98574547299265,0.334014848047044,0.744189055071236,0.932756221847867,-5.66672168327945,"HLC-HAEC","ENSG00000004142"
"PLXND1",0.330299416707833,5.66731328343939,0.775597130917915,0.453146258512602,0.823609734381459,-5.43549476570834,"HLC-HAEC","ENSG00000004399"
"AK2",0.0222949366652196,6.45615295054717,0.107985973628876,0.915808679507696,0.980895364132822,-5.68099294922393,"HLC-HAEC","ENSG00000004455"
"FKBP4",0.00230716570339773,6.06050294046609,0.0107974425620155,0.991564209898466,0.998989334042709,-5.7215579028532,"HLC-HAEC","ENSG00000004478"
"KDM1A",-0.0495038542931221,6.65280784083915,-0.391372811620687,0.702448750382808,0.922085577901469,-5.61108509179439,"HLC-HAEC","ENSG00000004487"
"RBM6",0.305745540530037,6.63483249505905,0.957873684498109,0.357209780183043,0.775276206707528,-5.25509760296797,"HLC-HAEC","ENSG00000004534"
"CAMKK1",1.34996062821711,2.37400430177443,4.04082992252181,0.00166891126259908,0.545511556110868,-1.76887693560302,"HLC-HAEC","ENSG00000004660"
"RECQL",-0.121695038847529,5.43514363149552,-0.407075031462193,0.691189763020406,0.918709686766938,-5.63182122080684,"HLC-HAEC","ENSG00000004700"
"VPS50",-0.011405968607229,4.13998898637026,-0.0482541612452635,0.962315209861921,0.991099756581356,-5.58245751494732,"HLC-HAEC","ENSG00000004766"
"HSPB6",-0.540609519519455,4.48857560353351,-0.692921936075968,0.501676761878566,0.842829337487468,-5.44692092090261,"HLC-HAEC","ENSG00000004776"
"ARHGAP33",0.15514909552794,3.19139033086038,0.669973185835025,0.515683214285007,0.849380350831834,-5.23231991716593,"HLC-HAEC","ENSG00000004777"
"NDUFAB1",0.287955330005903,4.99126457598484,1.08935355256934,0.2975966250609,0.740688102271841,-5.15325757911284,"HLC-HAEC","ENSG00000004779"
"PDK4",3.41522835414433,-3.08515026439995,2.65460846824955,0.0211496757229233,0.579767478965799,-3.88485843044719,"HLC-HAEC","ENSG00000004799"
"SLC22A16",1.14819799299687,-1.0908057909174,1.53387608122434,0.151243392554235,0.65686301458741,-4.39634386866637,"HLC-HAEC","ENSG00000004809"
"ZMYND10",0.0238224681783925,-0.415652779205067,0.0491942495089737,0.961581669896184,0.991073059474732,-4.99416272424658,"HLC-HAEC","ENSG00000004838"
"SLC25A13",0.831021529930281,4.26752127984173,1.88900080416355,0.0835347051426151,0.623016524977128,-4.13738769070445,"HLC-HAEC","ENSG00000004864"
"ST7",-0.539097002712621,5.94023893040131,-2.46115083324424,0.0301513578108754,0.579767478965799,-3.39989925677282,"HLC-HAEC","ENSG00000004866"
"CDC27",-0.185969571582598,5.90271407995522,-0.714367123069686,0.488795965576261,0.83744386045709,-5.48010618639533,"HLC-HAEC","ENSG00000004897"
"HCCS",-0.103494258988981,4.09627452179165,-0.36766893640693,0.719585134636207,0.927255036222278,-5.48829587476843,"HLC-HAEC","ENSG00000004961"
"DVL2",-0.150584870471738,5.35532736917341,-0.756879591037303,0.463865064999856,0.82846472318183,-5.44909558825733,"HLC-HAEC","ENSG00000004975"
"PRSS22",-0.461503251771274,2.50819191748404,-0.784504156237328,0.448101450232773,0.822138389445023,-5.04573149489513,"HLC-HAEC","ENSG00000005001"
"UPF1",-0.116454418307362,6.36934831027394,-0.917760229662804,0.376995693884535,0.786758256033576,-5.31459333222998,"HLC-HAEC","ENSG00000005007"
"SKAP2",-0.420349453098715,4.75280462016765,-1.69684625582142,0.115738265297333,0.64209479421106,-4.44734878506587,"HLC-HAEC","ENSG00000005020"
"SLC25A5",0.333220706021674,6.38203791841808,1.57879224142643,0.140619259749662,0.653135596029503,-4.63244588577294,"HLC-HAEC","ENSG00000005022"
"MCUB",0.452533899507531,0.90525876404584,0.456580047271497,0.656205916100416,0.905416986006537,-4.91160589643405,"HLC-HAEC","ENSG00000005059"
"POLR2J",0.395044393535715,5.00486274088176,2.48557124794422,0.0288366927931396,0.579767478965799,-3.36263411321718,"HLC-HAEC","ENSG00000005075"
"DHX33",-0.150510039806842,4.55172447289296,-0.712669699946519,0.48980811773345,0.837927313496581,-5.40494233779749,"HLC-HAEC","ENSG00000005100"
"MEOX1",-0.277607544819348,-2.82787358656458,-0.306539345202037,0.76449866721181,0.939181039387149,-4.74406948382494,"HLC-HAEC","ENSG00000005102"
"LIG3",0.0102906942772156,4.63658670459169,0.0647897622149719,0.949418567736377,0.988125116629557,-5.65881460132003,"HLC-HAEC","ENSG00000005156"
"RPAP3",0.109399074140879,4.08636247291115,0.42261419927084,0.680123176462969,0.913589694904066,-5.46574516562649,"HLC-HAEC","ENSG00000005175"
"ACSM3",0.183820272688036,2.10071879566998,0.304147228777411,0.766275851827786,0.939570088621709,-5.25012715324832,"HLC-HAEC","ENSG00000005187"
"LOC81691",0.411363948697212,2.39995735404161,1.26350229823366,0.230634766976079,0.698776556697094,-4.68825263125799,"HLC-HAEC","ENSG00000005189"
"CIAPIN1",0.258055201177371,4.77796064621933,1.00018164990961,0.337154487698517,0.764868013074099,-5.20737124536583,"HLC-HAEC","ENSG00000005194"
"SPPL2B",0.0171768150150911,6.06630648549526,0.0529624954051997,0.958641727485039,0.99033135103294,-5.69717149689228,"HLC-HAEC","ENSG00000005206"
"FAM214B",-0.180360390134304,5.7162405490458,-0.656079764640501,0.524273308394215,0.853851828938067,-5.51714669335439,"HLC-HAEC","ENSG00000005238"
"COPZ2",0.208427125087242,5.21687823826954,0.733140681499968,0.477686816796902,0.835455652828685,-5.46727704836849,"HLC-HAEC","ENSG00000005243"
"MSL3",-0.29998971541352,4.68816205910076,-1.41410835722166,0.182991432994319,0.67396726550472,-4.79150486818465,"HLC-HAEC","ENSG00000005302"
"CREBBP",-0.264756164187951,6.08383746389896,-1.16813497725198,0.265654752953965,0.718965524226594,-5.09677092481824,"HLC-HAEC","ENSG00000005339"
"TSPOAP1",0.218113387925744,3.48566110175113,0.461008531540668,0.653115987931367,0.904265343397111,-5.53962014471851,"HLC-HAEC","ENSG00000005379"
"GCFC2",0.305879655171822,3.42538756056599,1.14893071371201,0.273185521972421,0.722929432510873,-4.91814540772839,"HLC-HAEC","ENSG00000005436"
"WDR54",0.00719970261586855,4.51092157866923,0.025502430387302,0.980077467304702,0.996569355071025,-5.67045916220265,"HLC-HAEC","ENSG00000005448"
"CROT",-0.360164875094386,5.30331686219431,-0.862663219752118,0.405396465905767,0.801507199808584,-5.37019530851491,"HLC-HAEC","ENSG00000005469"
"KMT2E",-0.457030866170413,6.07772214525928,-1.82939819197759,0.0925279642591013,0.629624230974343,-4.30597385584306,"HLC-HAEC","ENSG00000005483"
"RHBDD2",0.129408986017024,5.82733451888931,0.452679279321752,0.658933157382336,0.90604035925959,-5.62146438359752,"HLC-HAEC","ENSG00000005486"
"IBTK",-0.190152984931528,4.72377293236629,-0.921389570679239,0.375174610083741,0.785709206552268,-5.26487220366771,"HLC-HAEC","ENSG00000005700"
"ZNF195",1.07189458603453,4.05404805553017,3.90806708160414,0.00211713378132009,0.545511556110868,-1.35745674627683,"HLC-HAEC","ENSG00000005801"
"MYCBP2",-0.880335632813702,5.54312894398667,-3.55900766364402,0.00398861464810808,0.575818638720012,-1.73726005465105,"HLC-HAEC","ENSG00000005810"
"FBXL3",-0.244088714546133,5.87896534870823,-0.710695036159393,0.490987187848725,0.838196028510811,-5.48192924145264,"HLC-HAEC","ENSG00000005812"
"PDK2",-0.106810571800258,4.93761166073336,-0.304171897624326,0.766257517385005,0.939570088621709,-5.65055584935598,"HLC-HAEC","ENSG00000005882"
"ITGA3",-0.442274165442769,6.79376557952448,-0.736480790553769,0.475726784543487,0.83468053963467,-5.46204309827571,"HLC-HAEC","ENSG00000005884"
"ZFX",-0.0260889447543562,5.05095062057047,-0.0847903335418727,0.933839836107667,0.985227137718447,-5.69663134097075,"HLC-HAEC","ENSG00000005889"
"LAMP2",-0.25483390312651,7.42134883724034,-0.976811781758324,0.348129502182661,0.772228782879778,-5.20385348842334,"HLC-HAEC","ENSG00000005893"
"ITGA2B",0.222408986400072,-0.0556081004830317,0.380106382849647,0.710573057649137,0.925050957171805,-4.98045675233113,"HLC-HAEC","ENSG00000005961"
"GDE1",-0.0680043690610903,6.19675690702729,-0.318177512620379,0.755872445840529,0.936457332130144,-5.66889446835626,"HLC-HAEC","ENSG00000006007"
"C19orf60",0.237417988574045,4.48578988949847,1.23930736408719,0.239150517488206,0.701469260263055,-4.99143809975807,"HLC-HAEC","ENSG00000006015"
"CRLF1",0.983087725352818,2.1318663386432,1.02214564023606,0.327070838526791,0.759461313777825,-4.86999967418863,"HLC-HAEC","ENSG00000006016"
"OSBPL7",-0.103789470260884,4.88547540094015,-0.391704751782972,0.702209961549566,0.922085577901469,-5.63545494553342,"HLC-HAEC","ENSG00000006025"
"TMEM98",0.276420797769096,3.69250956495327,0.693734015087263,0.501185318239505,0.842764116293106,-5.33588595080344,"HLC-HAEC","ENSG00000006042"
"YBX2",0.617495307613462,-1.1847838001758,0.793833935112817,0.4428560255561,0.818932719667507,-4.71562564220572,"HLC-HAEC","ENSG00000006047"
"MAP3K14",0.0968675993792418,4.9412361199143,0.255675678665083,0.802573193857952,0.951041992649197,-5.66604174576724,"HLC-HAEC","ENSG00000006062"
"TMEM132A",-0.236683675193235,6.86552359078032,-0.768783915591433,0.457029532152009,0.824448011215774,-5.39680009066997,"HLC-HAEC","ENSG00000006118"
"AP2B1",-0.66695221348954,8.03825581117328,-2.07656053183457,0.0602116605819083,0.597986702572326,-3.90820554263046,"HLC-HAEC","ENSG00000006125"
"ZNF263",-0.0426117842372076,4.6922143016103,-0.188331629281891,0.853794567979036,0.965445429094144,-5.67052819933231,"HLC-HAEC","ENSG00000006194"
"CX3CL1",1.67201115617789,-0.238618420493653,1.13243195382544,0.27978618389402,0.727335520192429,-4.65108109280649,"HLC-HAEC","ENSG00000006210"
"SPATA20",0.352081867645561,6.02890286651513,1.39220210714399,0.189366815871196,0.678267918520119,-4.85117576334394,"HLC-HAEC","ENSG00000006282"
"TNFRSF12A",0.934054628768938,7.13810281610651,2.89952216710897,0.0134574590255032,0.579767478965799,-2.73375453034173,"HLC-HAEC","ENSG00000006327"
"MAP3K9",-0.0258035810111754,4.08429299110827,-0.0691063933691718,0.94605419874557,0.986705212439075,-5.53533046613851,"HLC-HAEC","ENSG00000006432"
"RALA",0.116271882098821,5.52426220724066,0.580371630698647,0.572505425848604,0.873972374534624,-5.55574883540655,"HLC-HAEC","ENSG00000006451"
"BAIAP2L1",0.0109172409630611,6.39976656299558,0.0737296655117261,0.942452042561684,0.985960029464961,-5.70364370996702,"HLC-HAEC","ENSG00000006453"
"KDM7A",0.140221308580109,3.91507340780746,0.474009926815907,0.644083354963348,0.900828670039656,-5.46961201825816,"HLC-HAEC","ENSG00000006459"
"ETV1",-1.27596408973874,-0.607587205400983,-0.969169962656315,0.351773418661157,0.773517421277495,-4.65763145625963,"HLC-HAEC","ENSG00000006468"
"AGK",0.211364632553048,3.51178373325634,1.01000777360864,0.332615686028735,0.761909920324078,-5.03384067285832,"HLC-HAEC","ENSG00000006530"
"ALDH3B1",-0.427269455309564,4.60694416160528,-1.3726398612025,0.195215305540001,0.679658941106686,-4.85694973407231,"HLC-HAEC","ENSG00000006534"
"TTC22",-0.0367043224674664,3.76830528707691,-0.156029362710279,0.878629142562913,0.972010326843468,-5.5462504756295,"HLC-HAEC","ENSG00000006555"
"PHTF2",-0.183192121172153,4.79531163614673,-0.601740099111578,0.558653039303042,0.866963210157591,-5.46319146016191,"HLC-HAEC","ENSG00000006576"
"FARP2",0.0713427820400785,5.1184044230554,0.381698874285359,0.709422412352383,0.924402496169177,-5.62728291240996,"HLC-HAEC","ENSG00000006607"
"GGCT",0.146618083515016,4.37070506291348,0.580480667531042,0.572434275219275,0.873972374534624,-5.44883137413287,"HLC-HAEC","ENSG00000006625"
"DBF4",0.874377756248795,2.06565938817113,1.39084183274262,0.189768726456895,0.678267918520119,-4.51269412736154,"HLC-HAEC","ENSG00000006634"
"TBXA2R",-0.301216693492508,0.508111132214752,-0.492419963934009,0.631394362048907,0.896558485856385,-4.971540384961,"HLC-HAEC","ENSG00000006638"
"IFRD1",0.325668551227881,5.4189860802229,0.971378282023707,0.350717610913683,0.773517421277495,-5.28379204343921,"HLC-HAEC","ENSG00000006652"
"COX10",-0.0227510842000371,3.65969181646563,-0.142430634983131,0.889126281663689,0.974373822375567,-5.49638658244529,"HLC-HAEC","ENSG00000006695"
"GTF2IRD1",-0.043480037386284,4.48530824442697,-0.155330539633453,0.879168009249444,0.972010326843468,-5.64338706526973,"HLC-HAEC","ENSG00000006704"
"PAF1",0.0566195628062394,5.47959115933249,0.390086263871804,0.703374571823811,0.922387659715254,-5.64539536340413,"HLC-HAEC","ENSG00000006712"
"VPS41",-0.235910379412052,5.35439537038162,-0.963960759775543,0.354272967689259,0.773517421277495,-5.28181826510075,"HLC-HAEC","ENSG00000006715"
"ARHGAP44",0.307767692922899,1.68323341601566,0.898577509369194,0.386723114981659,0.791333858021897,-4.86536695413911,"HLC-HAEC","ENSG00000006740"
"ELAC2",0.156993579920118,5.7570446984029,0.653220131604226,0.526051618748649,0.854662739474539,-5.51932758571941,"HLC-HAEC","ENSG00000006744"
"SCIN",-0.828961814310907,1.69374137871109,-1.0333957845879,0.321992365503396,0.757585394980219,-4.7824501497995,"HLC-HAEC","ENSG00000006747"
"ARSD",-0.178941092067799,5.78441465143746,-0.756669348466632,0.463986363563446,0.82846472318183,-5.45103088246294,"HLC-HAEC","ENSG00000006756"
"PNPLA4",-0.0546209407844502,3.93098184616396,-0.163964992714025,0.872514456667251,0.97031083779369,-5.56286087506174,"HLC-HAEC","ENSG00000006757"
